Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,-1.4893587220678117,-0.9812624307791203,0,0,64,-1.038312444724227
1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,-1.504314895069307,-0.5006675793352506,0,0,50,0.754627640693231
1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,0.02620014208369237,0.9181158802322346,0,0,54,1.3818608058887774
0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,0.466576347127715,-0.12176758737153463,0,0,37,0.09189071143001223
0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,0.44663478312572175,-0.0896057878788965,0,0,54,-1.7779741961340692
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,1.3456669602155942,2.35213039103508,0,0,78,0.0225738387264613
0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,0.8138919201624348,-0.7923973954606494,0,0,76,0.025109821874152186
1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,-1.4660935640654862,-0.46949910927100547,0,0,40,1.6929414053388596
1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,0.1308933530941583,-0.38219648950890256,0,0,73,-1.193007416733371
1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,0.4615909561272169,-0.7940529445079711,0,0,68,-1.4170192614460662
1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,-1.329826210051864,-0.462369211373873,0,0,46,0.5745728372071779
0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,-1.4960059100684764,-0.428375270935532,0,0,22,1.4435697291492555
1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,0.8089065291619363,1.4729455509580138,0,0,25,0.012429906135697747
0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,0.6626683931473177,1.723198344951177,0,0,78,0.10118931630487883
1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,-0.1615829189350795,-0.6593795480051672,0,0,58,0.7216598597732494
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,-1.4893587220678117,-0.6734848258883488,0,0,75,-0.6646775942977694
1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,1.4669781412277214,0.5930322693001258,0,0,24,0.6345911050358622
1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,-1.03568814102246,-0.7644517275418574,0,0,21,0.8349337737034425
1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,0.7008897241511383,1.108945500420194,0,0,28,0.5559756274574448
0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,-0.9941432160183071,-0.44797697165582206,0,0,50,0.04370703162388537
0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,1.0149693571825356,1.45049630587633,0,0,23,0.4325577809364882
1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,0.6593447991469852,1.5117516206272368,0,0,39,1.0809241390294586
0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,-0.6584602219847502,0.35469942844767943,0,0,63,1.1409424068581429
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,-1.33148800705203,-0.9965155560017785,0,0,29,-0.7458290550238778
0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,1.1811490571991479,0.556036266589308,0,0,44,-0.30456798732566326
0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,-1.3065610520495383,-0.970247511117606,0,0,77,-1.508314654762938
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,-0.467353566965646,-0.9850370826070142,0,0,30,-1.1777915178472258
1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,-0.3244390249513595,-0.4928533878318917,0,0,68,0.06822153538489728
1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,0.12092257109316168,1.1361185787835693,0,0,79,0.9329917887474901
1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,-0.3227772279511935,-0.738934198225804,0,0,21,-1.3848968082419815
0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,-1.4943441130683104,-0.7242770706601818,0,0,42,-1.492253428160896
0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,0.6543594081464871,1.1819441764134364,0,0,60,-0.19805669512264595
0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,-0.9592454790148186,-0.9915709828471106,0,0,55,-0.3983993637902261
1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,0.531386430134194,-0.42409291739979293,0,0,55,-1.2327378193805283
1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,0.4615909561272169,-0.2729081783983661,0,0,67,-0.7010266860813388
0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,-0.10009642992893289,0.32768086799538776,0,0,39,0.9389090827587688
1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,-0.035286346922454,-0.04124168170980223,0,0,31,-1.602991358943398
0,0,0,0,31,1,0,1,2,0,2,2,0,0,0,0,2,0.7590526191569525,0.19528109218423895,0,0,48,0.5864074252297354
1,0,1,0,5,1,2,1,2,0,0,0,0,2,0,1,2,0.8105683261621028,-0.8249786007119424,0,0,27,-1.5421277633988166
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,0,1,-1.4876969250676457,-0.4007386388389067,0,0,74,0.5162452248102876
1,0,0,0,64,1,2,1,0,2,2,0,2,2,2,1,0,1.3174164112127704,1.9472493160220607,0,0,38,1.0285138206438469
1,0,1,1,10,1,0,2,1,1,1,1,1,1,0,1,1,-1.4860351280674797,-0.9109567812361878,0,0,23,-1.987615469676516
1,0,0,0,29,0,1,0,0,2,0,2,0,0,0,0,2,-1.0124229830201346,-0.5638433309810504,0,0,65,-1.559879645432653
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,0,-1.4660935640654862,-0.5104905036826933,0,0,49,-0.17523284679342796
0,0,0,0,46,1,2,1,2,2,0,0,0,0,0,0,3,0.6477122201458225,0.6912173647999573,0,0,49,-0.7534370044669505
1,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,0,-1.4993295040688086,-0.5756529141852793,0,0,68,1.2491443544929541
0,0,0,0,17,1,0,0,2,2,0,2,2,2,1,0,1,0.5014740841312035,-0.39493318017963164,0,0,42,0.9921647288602775
0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,-1.481049737066981,-0.678054141258957,0,0,63,-1.4956347390244837
1,0,0,0,15,1,0,2,1,1,1,1,1,1,1,0,3,-1.4943441130683104,-0.8729453751096794,0,0,28,1.1434783900058338
0,0,0,0,22,0,1,0,0,2,0,0,2,2,0,1,2,-0.47898614596680894,-0.5223000868869221,0,0,73,-1.2893747763456247
0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,0.32698539911376057,0.9213828303522827,0,0,76,0.12316783691819985
1,1,0,0,11,1,0,1,0,0,0,0,0,2,0,1,1,0.47820892612887816,-0.642007320001937,0,0,20,-0.8836174727150827
0,0,1,1,1,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.9984359928966718,0,0,38,0.368312874528319
1,0,1,1,12,1,0,2,1,1,1,1,1,1,2,0,0,-1.4527991880641573,-0.8917303382999574,0,0,25,0.3742301685395978
1,0,0,1,36,1,0,1,0,2,0,0,2,2,0,1,2,0.9950277931805424,0.5432775019312813,0,0,76,0.2288338014053202
1,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,2,0.3386179781149237,-0.9404255542785159,0,0,76,-0.3645862551543476
1,0,1,1,72,1,0,1,2,2,2,2,2,2,2,0,0,1.5683477582378549,2.5390308414840628,0,0,25,-0.3349997850979539
1,0,0,0,62,1,0,2,1,1,1,1,1,1,2,0,0,-1.4926823160681442,-0.45395902221347817,0,0,45,-0.10337999094218614
0,0,0,0,6,1,2,1,0,2,0,0,2,0,0,1,2,0.830509890164096,-0.7634363241261667,0,0,63,-1.716265272873591
1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,1,3,-1.4860351280674797,-0.5500470889200355,0,0,28,-1.2141406096307952
1,0,0,0,35,1,2,1,2,0,2,2,2,2,2,1,2,1.4686399382278874,0.7697566116049036,0,0,32,1.2702775473903782
1,0,0,1,52,1,0,2,1,1,1,1,1,1,1,0,1,-1.4993295040688086,-0.5975503095845223,0,0,34,-0.10253466322628918
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,3,-1.3248408190513656,-0.996427260052588,0,0,61,0.7757608335906551
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,0.9451738831755587,1.8649133434019232,0,0,69,0.07836546797566084
0,0,1,1,67,1,0,1,2,2,2,0,0,0,1,0,0,0.6659919871476498,1.4641159560389643,0,0,66,1.413137931376965
1,1,0,0,60,1,2,0,2,2,0,0,0,2,1,1,2,0.23226297010429173,0.9238551169296169,0,0,71,0.47651482216313024
1,0,1,1,23,0,1,0,0,0,0,2,0,0,0,1,0,-1.1437049460332582,-0.7077657281615589,0,0,62,0.4731335112995424
1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,-0.32942441595185784,-0.03982894652275438,0,0,72,-0.43643911100558946
1,0,1,1,15,1,0,2,1,1,1,1,1,1,1,1,3,-1.504314895069307,-0.9015753366346977,0,0,59,0.9050959741228903
1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,0,3,-1.3481059770536914,-0.7385368664544468,0,0,46,1.2381550941862935
0,0,1,1,37,1,0,2,1,1,1,1,1,1,0,0,2,-1.5093002860698053,-0.7055583294317965,0,0,31,-1.7247185500325606
0,1,1,0,50,1,2,1,0,0,0,2,2,2,1,1,2,1.1927816362003112,1.2837494058300785,0,0,40,1.1756008432099183
0,0,0,0,54,1,0,1,0,0,2,0,2,2,1,1,1,0.9750862291785486,1.2268647405641013,0,0,70,-0.2673735678261969
0,0,0,0,3,1,0,1,2,0,0,0,0,0,0,1,2,0.32532360211359457,-0.9042683630850078,0,0,58,0.6126125844225413
1,0,0,0,5,1,0,0,0,0,2,2,0,0,0,0,2,-0.28621769394753876,-0.8787508337689545,0,0,78,0.7030626500235163
1,0,0,0,33,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643460664828,-0.7029094509560817,0,0,71,-1.600455375795707
0,0,0,0,41,1,2,0,0,2,2,0,2,2,1,1,2,0.5247392421335293,0.4335256370874948,0,0,29,-0.18960341796367633
0,0,1,1,34,0,1,0,2,0,2,2,2,2,1,0,3,-0.11671439993059413,-0.12746267609432158,0,0,37,-0.6705948883090481
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.8950635103818986,0,0,25,0.8594482774644544
0,0,0,0,20,1,0,2,1,1,1,1,1,1,0,1,1,-1.5242564590713006,-0.8539396720464251,0,0,51,-0.1042253186580831
0,1,0,0,51,1,0,2,1,1,1,1,1,1,2,0,1,-1.5009913010689746,-0.5801118596193993,0,0,68,-0.14902768760062213
0,0,0,1,41,1,0,0,0,0,0,0,0,0,0,0,0,-0.6501512369839195,-0.19425856165693178,0,0,42,0.014965889283388635
0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,0,1,-1.505976692069473,-0.9049526566912341,0,0,54,-1.3671449262081454
1,0,1,1,35,1,2,2,1,1,1,1,1,1,2,0,0,-1.3065610520495383,-0.6501526213147603,0,0,36,0.39959000001650663
1,0,0,0,4,1,0,1,2,2,0,2,0,2,0,1,3,1.001674981181207,-0.8482445833236382,0,0,22,-1.10424800656419
0,1,1,1,12,0,1,0,0,0,0,2,0,0,0,1,3,-1.1786026830367469,-0.8502974641423171,0,0,75,-0.8853081281468766
0,0,0,0,7,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.950402996537042,0,0,54,-0.16255293105497354
0,0,1,0,53,1,0,1,2,2,2,2,2,2,1,0,2,1.5201556452330371,1.5688349517788924,0,0,59,-0.22426185431545181
1,1,0,0,63,1,2,1,2,2,2,0,2,2,0,1,0,1.4835961112293827,2.0968226539507606,0,0,24,1.3193065549124021
0,0,0,0,5,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.959033925570413,0,0,67,0.7199692043414555
0,1,1,0,37,1,0,2,1,1,1,1,1,1,1,0,3,-1.5009913010689746,-0.6861111466225899,0,0,77,1.1240358525402037
0,0,0,1,12,1,2,1,0,0,0,0,0,0,0,1,2,0.3934572791204055,-0.6131786925912401,0,0,61,-0.9470170514073549
0,0,1,1,38,1,0,2,1,1,1,1,1,1,1,0,1,-1.5009913010689746,-0.6705269115904673,0,0,53,0.188258071042266
0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,0.682609957149311,-0.6624478322395368,0,0,28,1.2254751784478393
1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,0.03617092408468901,-0.6090950049411796,0,0,44,-1.4111019674347873
0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351280674797,-0.5585676480169183,0,0,35,-0.9639236057252941
1,0,1,0,61,1,2,1,2,0,2,2,2,0,0,0,0,1.1512367111961581,1.6165809863036529,0,0,44,0.8484590171577938
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676457,-0.885704139767706,0,0,75,-0.5877527721511457
0,0,1,1,41,1,0,0,2,2,0,2,2,2,2,0,2,0.45494376812655235,0.3728442460063263,0,0,27,0.9025599909751995
0,0,0,1,43,1,2,2,1,1,1,1,1,1,2,1,2,-1.3181936310507012,-0.5349705555957582,0,0,59,0.3353450936083375
0,0,0,0,6,1,0,0,0,0,0,0,0,2,0,1,2,-0.3244390249513595,-0.8571404002045805,0,0,21,-1.4973253944562777
0,0,0,0,58,1,2,0,2,2,2,2,0,0,1,1,1,0.21065960910213194,0.8905896180720972,0,0,42,0.8408510677147212
1,0,0,0,19,1,0,0,0,0,0,2,2,0,0,1,1,-0.10674361792959748,-0.5247944474515536,0,0,60,1.209413951845797
1,0,1,0,11,1,0,0,0,0,0,0,0,0,0,1,0,-0.626886078981594,-0.7770118263142054,0,0,41,-0.4398204218691773
0,0,0,0,39,0,1,0,2,2,0,2,0,0,1,1,0,-0.8130073430001998,-0.2876315279258813,0,0,77,-0.8252898603181923
0,1,0,0,8,1,0,1,0,2,0,0,2,0,0,1,2,0.7424346491552913,-0.6923801590151151,0,0,65,-0.3806474817563899
0,0,0,1,26,1,2,0,0,0,0,0,0,0,0,1,3,-0.5072366949696331,-0.44866126526204836,0,0,38,-0.17269686364573708
0,1,0,0,53,1,0,1,0,2,0,0,0,0,0,1,1,0.3003966471111027,0.7601985751050323,0,0,45,1.7487330345880592
0,0,1,1,70,1,0,2,1,1,1,1,1,1,2,1,3,-1.5142856770703037,-0.3887303897489992,0,0,53,0.7275771537845281
1,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,3,-1.3215172250510334,-0.3405649494655837,0,0,69,0.9608876033720899
1,0,0,0,7,0,1,0,2,0,2,0,0,0,1,0,3,-0.9791870430168121,-0.890516268998588,0,0,39,-0.7923220793982108
1,0,1,1,59,1,0,0,0,2,2,2,2,2,1,0,1,0.39844267012090406,0.9977367524147641,0,0,24,1.2829574631288327
1,0,1,1,61,1,2,0,0,0,2,2,2,2,2,1,0,0.5396954151350245,1.1894493320946287,0,0,40,-0.2107366108611004
1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,1,0,1.3556377422165908,2.322330508183288,0,0,62,-0.05857762199964712
0,0,1,1,13,1,0,2,1,1,1,1,1,1,0,0,3,-1.5275800530716328,-0.8964983195562441,0,0,71,-1.7475423983617786
0,0,1,1,64,1,2,2,1,1,1,1,1,1,1,0,3,-1.3248408190513656,-0.3030391710596229,0,0,62,0.5390690731395055
0,0,0,0,10,1,0,0,0,2,0,2,0,2,1,0,3,0.004596781081533054,-0.7047636658890821,0,0,62,0.4080432771754763
0,0,1,1,65,1,0,0,2,2,2,0,0,0,1,0,0,-0.11339080593026184,0.702916578067698,0,0,36,1.6515203472599085
0,0,1,0,62,1,2,1,2,2,2,2,2,2,2,0,3,1.6348196382444997,2.034993415530116,0,0,71,1.5154225850004974
0,0,1,0,55,1,2,0,2,2,2,2,2,2,1,1,2,0.8438042661654253,1.1633137311342419,0,0,77,0.2634922377570957
0,0,1,0,25,1,2,0,0,2,0,0,0,0,0,0,2,-0.3543513709543497,-0.4012684145340497,0,0,64,1.0995213487791917
1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,1,-0.4972659129686364,-0.9854344143783712,0,0,24,-1.2023060216082377
1,1,1,1,64,1,2,2,1,1,1,1,1,1,2,1,0,-1.341458789053027,-0.3237224971574965,0,0,68,0.3142119007109134
1,0,1,0,36,1,2,1,0,0,0,0,2,2,0,1,0,1.0049985751815391,0.5113805902862146,0,0,64,-1.1355251320523776
1,0,1,0,61,1,2,0,2,0,2,0,0,2,2,1,3,0.17077648109814536,0.8585823364905425,0,0,76,0.6058499626953655
1,0,0,1,26,0,1,0,0,2,0,0,2,0,1,1,0,-0.8246399220013625,-0.5554552158079533,0,0,74,-1.424627210889139
1,0,1,1,68,1,0,1,2,2,2,0,2,2,2,1,1,1.2791950802089493,2.11578420903942,0,0,22,0.2964600186770772
0,0,1,0,72,1,2,1,2,2,2,2,0,0,2,1,0,0.9800716201790471,2.0166057841111953,0,0,51,1.6016460120219875
0,0,1,0,71,0,1,0,0,0,2,2,0,2,2,1,2,-0.5886647479777732,0.433393193163709,0,0,76,1.6075633060332664
1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,-1.4694171580658184,-0.4543122060102402,0,0,48,0.13922906352024214
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,-1.4993295040688086,-0.9775981488877147,0,0,72,0.4435470412431487
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,0.18074726309914202,-0.9764282275609407,0,0,47,-1.6723082316469489
1,0,1,1,72,1,2,0,2,2,2,2,0,2,2,0,1,0.5396954151350245,1.5310884334999555,0,0,77,-0.13803842729396162
1,0,1,1,21,1,2,0,2,0,0,0,2,2,1,1,0,0.37019212111808014,-0.32323686943694885,0,0,47,-0.7585089707623323
0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,0,-1.33148800705203,-0.20809895169254208,0,0,45,0.6650229028081529
0,1,0,0,69,1,2,1,2,0,2,2,2,2,2,0,1,1.5118466602322065,2.289351971160637,0,0,69,0.4629895787087789
0,0,1,0,64,1,2,0,2,0,2,2,2,2,2,1,1,0.6726391751483144,1.4138314129749765,0,0,56,0.9059413018387873
1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,0,1,-1.4960059100684764,-0.8772277286454184,0,0,55,0.8729735209188058
0,0,0,0,4,1,2,2,1,1,1,1,1,1,1,0,2,-1.3580767590546883,-0.9643758304964379,0,0,57,1.0859961053248404
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9986125847950529,0,0,21,1.2812668076970388
1,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,3,-1.3165318340505352,-0.7969225628566623,0,0,31,-1.4584403195250173
0,0,0,0,2,1,2,0,0,2,0,0,0,0,0,0,3,-0.35268957395418365,-0.9625436895507351,0,0,27,-0.7382211055808051
0,0,1,0,19,1,0,0,0,2,0,0,0,2,0,1,3,-0.16490651293541178,-0.5081727350164428,0,0,32,-0.6325551410936848
0,0,0,0,40,1,2,1,0,0,0,0,0,2,0,0,0,0.6344178441444933,0.5519967269138428,0,0,31,-0.08985474748783474
0,1,1,1,66,1,2,1,0,2,2,0,2,2,1,1,2,1.3340343812144315,2.0350154895174133,0,0,48,0.415651226618549
1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,0,3,0.3502505571160864,-0.3139878687592444,0,0,50,-1.3130439523907398
1,0,0,0,8,1,0,0,0,2,0,2,2,0,0,1,2,0.06275967608734737,-0.7774312320728602,0,0,60,-0.5040653282773464
0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,1,1.4869197052297147,2.460359150755331,0,0,55,1.706466648793211
0,0,0,0,48,1,2,0,0,2,2,2,2,0,1,1,0,0.3020584441112687,0.5736954564274073,0,0,29,0.2871614138022106
1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,0,-1.5109620830699715,-0.3682015815622089,0,0,63,0.5306157959805359
1,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,2,1.7760723832586203,2.765973504890935,0,0,55,0.41057926032316716
0,0,0,0,14,1,0,0,0,2,0,0,0,0,1,0,1,-0.4424266119631542,-0.6860890726352922,0,0,57,-0.08647343662424689
1,0,0,0,6,1,0,0,0,2,0,0,2,0,0,0,2,-0.17653909193657447,-0.849546948574198,0,0,54,-1.6968227354079608
0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,0,-1.504314895069307,-0.9370703082092772,0,0,35,0.6810841294101952
0,0,0,0,17,1,0,2,1,1,1,1,1,1,1,0,3,-1.502653098069141,-0.8834305190760507,0,0,42,0.4621442509928819
1,0,0,0,65,1,2,1,2,0,0,2,0,2,1,0,2,0.9568064621767214,1.6720308423952845,0,0,76,1.16123027203967
0,0,1,1,57,1,0,0,2,0,2,2,0,0,1,1,3,-0.18152448293707302,0.43813910043269816,0,0,38,1.5948833902948119
0,0,1,0,56,1,2,1,2,2,2,0,2,2,1,0,0,1.4968904872307114,1.6898666241317646,0,0,77,1.0547189798366527
0,0,1,0,14,1,0,1,0,0,0,0,0,2,0,1,2,0.4433111891253892,-0.5119032388697411,0,0,68,-1.0509923604626814
1,0,1,0,52,0,1,0,2,0,0,0,0,2,0,1,2,-0.8263017190015288,-0.11523368713143785,0,0,54,1.6658909184301567
0,0,0,0,58,1,0,0,2,2,2,2,0,0,2,1,1,0.004596781081533054,0.6681941960485355,0,0,57,0.5407597285712994
0,0,0,0,67,0,1,0,0,0,2,2,2,2,0,1,1,-0.3776165289566755,0.5727021269990141,0,0,37,1.343821058673414
1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,-1.3248408190513656,-0.9854785623529666,0,0,41,-0.310485281336942
1,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,-0.6667692069855808,-0.885350955970944,0,0,30,-0.11014261266936184
1,0,1,1,71,1,2,1,2,2,2,2,2,2,2,1,0,1.6364814352446657,2.602074149206077,0,0,23,1.0141432494735985
0,0,1,1,46,1,0,2,1,1,1,1,1,1,2,0,0,-1.479387940066815,-0.6143486139180142,0,0,58,-0.44066574958507426
1,1,1,0,67,1,2,1,2,2,0,0,0,0,0,0,0,0.6344178441444933,1.4599218984524156,0,0,49,0.7275771537845281
1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,0,-1.481049737066981,-0.9850812305816093,0,0,46,-0.6815841486157086
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,-1.4893587220678117,-0.9818142804615609,0,0,74,1.3091626223216386
1,0,1,1,50,1,0,2,1,1,1,1,1,1,1,1,3,-1.4760643460664828,-0.5928926982647237,0,0,71,1.682797472748096
1,1,1,0,23,1,0,1,2,2,0,0,0,2,0,1,2,0.8388188751649267,-0.11382095194438999,0,0,50,0.5061012922195239
0,0,1,1,67,0,1,0,2,2,2,2,2,0,2,0,1,-0.3510277769540174,0.5924804196176852,0,0,58,0.7275771537845281
0,1,1,0,39,1,0,1,2,2,0,0,2,2,1,0,3,1.141265929195161,0.7046162750896151,0,0,22,0.16797020586073888
0,0,0,0,69,1,2,0,2,2,0,2,0,0,2,1,3,0.07106866108817798,1.0136300232690534,0,0,68,0.5568209551733417
0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,3,-1.2932666760482092,-0.9960078542939332,0,0,55,0.056386947362339804
1,0,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,0.8737166121684152,0.26028898477574164,0,0,80,-1.4237818831732418
1,0,1,1,60,1,0,2,1,1,1,1,1,1,2,1,0,-1.4561227820644893,-0.4464980145068813,0,0,51,0.020883183294667373
0,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,1.476948923228718,2.3970288811984473,0,0,68,1.4621669388989889
0,1,0,0,26,1,0,1,2,0,0,0,2,0,0,1,1,0.6992279271509723,-0.03896806101814692,0,0,46,1.0986760210632949
1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,2,-1.4993295040688086,-0.9936459376530875,0,0,26,0.37253951310780387
0,0,0,1,2,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.9905335054441224,0,0,47,0.07244817396438209
0,0,0,0,36,1,2,0,2,0,2,2,2,2,1,1,1,0.827186296163764,0.47069823169669356,0,0,68,0.37507549625549474
1,0,0,0,7,1,0,1,2,0,0,0,0,0,0,0,3,0.31867641411292996,-0.7718465132865615,0,0,51,-1.6376497952951734
0,1,1,0,60,0,1,0,0,2,0,0,2,2,2,1,1,-0.5088984919697991,0.2762043296173286,0,0,61,-0.1042253186580831
0,0,1,0,19,1,2,1,0,2,0,0,0,2,0,1,2,0.8089065291619363,-0.29186973348702516,0,0,66,-0.6562243171387997
1,1,1,0,45,1,2,0,2,0,2,2,0,2,2,0,1,0.34526516611558833,0.529083928098909,0,0,52,1.2144859181411787
1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,0.19570343610063723,-0.8776912823786686,0,0,34,0.09273603914590921
1,0,1,1,47,1,0,1,2,0,2,0,0,2,0,0,2,0.8404806721650927,0.8190698992277955,0,0,78,-0.9377184465324883
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,-1.5076384890696393,-0.9988553986553266,0,0,21,0.9854021071331018
0,1,1,1,59,1,2,1,0,0,2,0,0,2,0,1,1,0.7972739501607736,1.3539005374619273,0,0,21,1.7681755720536891
1,1,0,0,35,1,2,1,2,0,0,0,0,2,0,0,1,0.8720548151682491,0.39670622627505797,0,0,35,0.9524343262131203
1,0,1,1,32,1,0,1,2,2,0,0,0,2,1,1,2,0.8654076271675846,0.3275484240716019,0,0,80,-1.41870991687786
0,1,1,0,54,1,0,2,1,1,1,1,1,1,2,1,3,-1.5225946620711341,-0.5522103396752026,0,0,28,0.9701862082469564
0,1,0,0,66,1,2,1,2,0,0,0,2,2,2,1,0,1.2509445312061254,1.8497705881157536,0,0,69,0.3894460674257431
1,0,1,1,61,1,2,1,0,0,2,0,2,2,1,1,2,1.1678546811978192,1.7480095066737067,0,0,31,1.048801685825374
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,0.7956121531606076,1.8627942406213516,0,0,46,0.20347396992841132
1,0,1,1,44,0,1,0,0,0,2,2,2,2,1,1,2,-0.3477041829536853,0.015532613619686659,0,0,39,-0.8261351880340893
1,0,0,0,41,1,2,0,0,0,2,0,0,0,0,1,0,-0.3011738669490337,-0.019587100170833007,0,0,26,1.0056899723146289
1,0,1,0,50,1,2,1,2,0,2,0,2,2,1,1,2,1.302460238211275,1.3020928892744041,0,0,42,-0.03152713509094431
1,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,-1.4827115340671475,-0.9343552077716694,0,0,32,-0.423759195267135
1,0,0,0,18,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351280674797,-0.8491496168028407,0,0,22,-0.16593424191856138
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,1,0.9036289581714056,1.9129242657742553,0,0,30,0.0022859735449341943
0,1,0,0,42,1,2,0,0,0,2,0,0,0,0,0,2,-0.3028356639492,0.061733469033613736,0,0,80,1.209413951845797
